pid,survey_count,age_35_years,all_survey_years,min_age,max_age
410149104,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410152101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410152102,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
410162103,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410162104,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
410182104,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
410187103,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410189101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410195101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410203107,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410206101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410206104,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410210103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410210104,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410221102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410245101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410245102,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410253101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410253102,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,43
410263103,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410263104,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410264103,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
410264104,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
410311107,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
410312105,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
410317103,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410317105,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410335101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
410370103,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
410370104,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410371102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410371103,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410375103,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410375104,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410383103,7,2016,"2010,2012,2014,2016,2018,2020,2022",4,39
410389103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410389104,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410393101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410396104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410404104,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410409103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410410101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
410417101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410417102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410419101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410424101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
410424102,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410427101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410433103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410434101,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
410449103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410449105,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
410451101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410454101,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410454104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
410457103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410470101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410470102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410473101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
410480102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
410482101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410482102,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410486103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
410492101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410505103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
410505104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
410507101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410513104,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
410514103,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410514104,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
410518103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410518105,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
410520101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410520102,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410522101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410522102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410527103,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410527104,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410539103,7,2012,"2010,2012,2014,2016,2018,2020,2022",2,46
410539104,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410541101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410548101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410548102,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410549103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,55
410550101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410550102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410552104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410559101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",4,45
410564101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
410570102,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410622103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
410628103,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410636101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410645101,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410645103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
410647103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410650107,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410652103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410655103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
410656107,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
410658101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410663106,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410678101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410680103,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,34
410706101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
410708104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410718102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
410742104,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,38
410746101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
410755103,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410755104,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410773101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410773104,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
410815103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410815104,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",1,42
410819101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410819104,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410819105,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
410827102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410827103,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410827105,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
410827106,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
410829104,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410830109,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
410830110,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410831104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
410832105,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
410834103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410834104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410834105,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
410835101,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
410841102,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410843101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410843103,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
410844101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410844102,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410850103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
410852101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
410858103,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410858104,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
410866103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410888103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410889103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410893101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410896103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
410901101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410901102,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
410903103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
410906103,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410914104,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410915101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
410915102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
410920101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
410925101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410950103,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
410950104,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
410962105,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
410969105,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,34
410982105,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
410983101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
410995113,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
410996101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
410996102,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
411036101,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
411036104,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
411050103,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,33
411067103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
411074101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
411078101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411078102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
411081102,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411084103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411084105,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411090102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
411090103,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
411105104,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
411105105,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
411108104,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
411118105,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
411141101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
411147103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
411147104,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411168101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
411175103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411186101,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
411186105,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411188103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
411227101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
411227102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
411292105,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
411299102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
411307101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",1,42
411317101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411317102,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
411325101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411325102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411327101,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
411335103,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
411335104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
411359102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411398101,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
411436103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
411440103,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,38
411440106,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
411440107,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
411459103,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,43
411486103,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,33
411511103,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",1,38
411538103,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
411538104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
411542101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,43
411547107,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
411562101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
411567104,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411568101,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
411572104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411600103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
411601102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411603105,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
411609101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
411609102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
411638103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,50
411648102,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,34
411653101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
411653105,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
411660103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
411662103,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
411662104,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
411662105,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
411669103,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
411669104,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
411670102,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
411681103,7,2016,"2010,2012,2014,2016,2018,2020,2022",1,40
411684101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
411684103,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
411687101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
411687102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
411699101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
411699102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
411704102,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
411730101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
411778104,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
411801105,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
411830101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
411830102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411834103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
411840103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
411846103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
411846104,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
411863102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
411875101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
411875102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
420004102,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,33
420006103,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
420009103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,34
420010102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
420010104,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
420024101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
420027103,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
420028102,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
420045101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
420059101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
420067101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
420070101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
420082101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
420090101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
420090103,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
420257101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
420258101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
420278103,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",1,46
420280101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
420282105,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
420289104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
420298103,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
420306104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",1,36
420323101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
420323102,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
420326101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
420326102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
420347103,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
420354104,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
420367102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
420371104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
420390101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
420405103,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",1,39
420415102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
420427103,7,2020,"2010,2012,2014,2016,2018,2020,2022",3,38
420435101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
420435102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
420488101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
430003103,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
430012101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
430057103,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,34
430077102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
430086101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
430086102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
430089101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",4,42
430098101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
430102103,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430108102,7,2022,"2010,2012,2014,2016,2018,2020,2022",1,33
430113103,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
430119103,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430132103,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
430158101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
430167101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
430167102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
430211101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
430211102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
430216101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
430216102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
430218103,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,38
430221101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430234101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
430234102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
430239101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430239102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
430242103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",4,37
430248101,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
430254103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
430254104,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,37
430256103,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
430256104,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
430257101,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
430264101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
430267103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
430267104,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
430345103,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,43
430350103,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
430376101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,43
430387101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
430387102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
430392101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430392102,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,42
430398101,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,35
430398104,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
430401101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
430418103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
430440101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430440102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
430451101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
430462101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
430464101,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
430464105,7,"2020,2022","2010,2012,2014,2016,2018,2020,2022",2,36
430465104,7,2020,"2010,2012,2014,2016,2018,2020,2022",2,38
430478104,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
430490102,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
430491101,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
430523106,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,38
430525101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
430525102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430595104,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
430612101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
430618103,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
430717101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
430717102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
440096102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,49
440126104,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",4,45
440148102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
440156103,7,2022,"2010,2012,2014,2016,2018,2020,2022",2,33
440178102,7,2010,"2010,2012,2014,2016,2018,2020,2022",2,48
440223101,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
440223102,7,"2012,2014,2016","2010,2012,2014,2016,2018,2020,2022",2,43
440246101,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,47
440246102,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
440253103,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
440285102,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
440296101,7,"2012,2014","2010,2012,2014,2016,2018,2020,2022",2,44
440380101,7,"2010,2012,2014","2010,2012,2014,2016,2018,2020,2022",2,45
440380102,7,"2010,2012","2010,2012,2014,2016,2018,2020,2022",2,46
440424101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
440425105,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
440439101,7,2016,"2010,2012,2014,2016,2018,2020,2022",2,40
440439103,7,"2014,2016","2010,2012,2014,2016,2018,2020,2022",2,41
440446103,7,"2016,2020","2010,2012,2014,2016,2018,2020,2022",2,39
