pid,num_surveys,survey_years,first_year,last_year,age_range
360189103,2,"2010,2012",2010,2012,78 - 80
360189501,2,"2016,2022",2016,2022,25 - 31
360190601,2,"2018,2022",2018,2022,-8 - 33
360193103,2,"2018,2020",2018,2020,-8 - 17
360196101,2,"2010,2016",2010,2016,30 - 36
360197104,2,"2020,2022",2020,2022,12 - 14
360197105,2,"2020,2022",2020,2022,11 - 13
360198103,2,"2020,2022",2020,2022,11 - 13
360201103,2,"2012,2016",2012,2016,22 - 27
360202101,2,"2010,2016",2010,2016,84 - 90
360203102,2,"2010,2016",2010,2016,53 - 59
360203103,2,"2016,2020",2016,2020,38 - 42
360204103,2,"2020,2022",2020,2022,14 - 16
360204202,2,"2018,2020",2018,2020,-8 - 87
360205101,2,"2010,2012",2010,2012,42 - 44
360206101,2,"2010,2012",2010,2012,36 - 38
360207103,2,"2010,2018",2010,2018,2 - 23
360210106,2,"2020,2022",2020,2022,18 - 20
360211101,2,"2010,2012",2010,2012,47 - 49
360211102,2,"2012,2014",2012,2014,25 - 27
360216101,2,"2010,2018",2010,2018,2 - 37
360218103,2,"2014,2016",2014,2016,41 - 44
360219104,2,"2014,2016",2014,2016,82 - 84
360219431,2,"2014,2016",2014,2016,28 - 30
360222103,2,"2018,2020",2018,2020,-8 - 17
360223105,2,"2014,2018",2014,2018,1 - 16
360229101,2,"2012,2014",2012,2014,34 - 36
360229102,2,"2012,2014",2012,2014,54 - 56
360229103,2,"2012,2014",2012,2014,57 - 59
360230104,2,"2010,2012",2010,2012,89 - 91
360232531,2,"2014,2020",2014,2020,47 - 53
360236551,2,"2018,2020",2018,2020,-8 - 79
360242104,2,"2016,2022",2016,2022,17 - 23
360243105,2,"2012,2020",2012,2020,22 - 30
360244102,2,"2010,2012",2010,2012,47 - 49
360247104,2,"2016,2018",2016,2018,1 - 17
360247431,2,"2012,2014",2012,2014,73 - 75
360248105,2,"2016,2022",2016,2022,30 - 35
360250107,2,"2020,2022",2020,2022,10 - 12
360253105,2,"2018,2020",2018,2020,-8 - 12
360254101,2,"2010,2012",2010,2012,35 - 37
360255102,2,"2010,2014",2010,2014,16 - 20
360255601,2,"2018,2022",2018,2022,-8 - 56
360256103,2,"2018,2020",2018,2020,-8 - 12
360265101,2,"2010,2012",2010,2012,42 - 44
360266101,2,"2010,2012",2010,2012,42 - 44
360267104,2,"2018,2020",2018,2020,-8 - 15
360271103,2,"2018,2020",2018,2020,-8 - 12
360274102,2,"2010,2012",2010,2012,36 - 38
360275103,2,"2012,2014",2012,2014,31 - 33
360279104,2,"2016,2022",2016,2022,16 - 22
360281103,2,"2010,2012",2010,2012,26 - 28
360281104,2,"2010,2012",2010,2012,21 - 23
360284101,2,"2012,2014",2012,2014,57 - 59
360284102,2,"2012,2016",2012,2016,57 - 61
360284103,2,"2012,2014",2012,2014,31 - 33
360287101,2,"2012,2014",2012,2014,20 - 22
360288102,2,"2012,2014",2012,2014,38 - 40
360290107,2,"2016,2022",2016,2022,19 - 24
360290108,2,"2018,2020",2018,2020,-8 - 17
360291531,2,"2014,2016",2014,2016,47 - 49
360292107,2,"2020,2022",2020,2022,12 - 14
360293102,2,"2012,2014",2012,2014,37 - 39
360293103,2,"2012,2014",2012,2014,34 - 36
360293106,2,"2018,2022",2018,2022,-8 - 21
360293108,2,"2012,2016",2012,2016,17 - 22
360294106,2,"2020,2022",2020,2022,12 - 14
360299551,2,"2016,2018",2016,2018,2 - 25
360301105,2,"2010,2012",2010,2012,76 - 78
360302103,2,"2018,2022",2018,2022,-8 - 19
360306105,2,"2010,2016",2010,2016,16 - 22
360306106,2,"2018,2020",2018,2020,-8 - 15
360308101,2,"2010,2012",2010,2012,59 - 61
360308102,2,"2010,2012",2010,2012,56 - 58
360308103,2,"2010,2012",2010,2012,85 - 87
360310103,2,"2012,2014",2012,2014,42 - 44
360310104,2,"2012,2014",2012,2014,43 - 45
360310105,2,"2012,2014",2012,2014,35 - 37
360310106,2,"2012,2014",2012,2014,35 - 37
360310107,2,"2012,2014",2012,2014,20 - 22
360314104,2,"2018,2022",2018,2022,-8 - 19
360315104,2,"2018,2020",2018,2020,-8 - 14
360317105,2,"2018,2020",2018,2020,-8 - 16
360317106,2,"2018,2020",2018,2020,-8 - 12
360322103,2,"2018,2022",2018,2022,-8 - 14
360322104,2,"2018,2022",2018,2022,-8 - 15
360328103,2,"2012,2022",2012,2022,18 - 28
360329101,2,"2010,2012",2010,2012,48 - 50
360329105,2,"2018,2022",2018,2022,-8 - 18
360333104,2,"2020,2022",2020,2022,14 - 16
360333202,2,"2020,2022",2020,2022,89 - 91
360334104,2,"2016,2018",2016,2018,2 - 28
360335105,2,"2020,2022",2020,2022,11 - 13
360336103,2,"2014,2016",2014,2016,72 - 74
360336531,2,"2014,2018",2014,2018,4 - 32
360337102,2,"2012,2014",2012,2014,52 - 54
360339107,2,"2020,2022",2020,2022,11 - 13
360341103,2,"2014,2016",2014,2016,23 - 25
360344551,2,"2016,2018",2016,2018,2 - 26
360541432,2,"2012,2018",2012,2018,2 - 60
370017105,2,"2020,2022",2020,2022,11 - 13
370022401,2,"2018,2020",2018,2020,-8 - 12
370027431,2,"2012,2020",2012,2020,62 - 70
370034106,2,"2020,2022",2020,2022,11 - 13
370034107,2,"2020,2022",2020,2022,11 - 13
370040103,2,"2012,2014",2012,2014,21 - 23
370041101,2,"2010,2014",2010,2014,84 - 88
370053103,2,"2020,2022",2020,2022,11 - 13
370059104,2,"2016,2020",2016,2020,17 - 21
370061104,2,"2012,2014",2012,2014,31 - 33
370071104,2,"2016,2018",2016,2018,2 - 27
370072101,2,"2010,2014",2010,2014,78 - 82
370073103,2,"2016,2018",2016,2018,1 - 17
370076601,2,"2018,2020",2018,2020,-8 - 30
370077101,2,"2010,2012",2010,2012,50 - 52
370077103,2,"2010,2012",2010,2012,51 - 53
370082103,2,"2014,2022",2014,2022,32 - 40
370096103,2,"2020,2022",2020,2022,21 - 23
370098102,2,"2014,2016",2014,2016,65 - 68
370103101,2,"2010,2012",2010,2012,46 - 48
370105104,2,"2020,2022",2020,2022,11 - 13
370107101,2,"2010,2012",2010,2012,32 - 34
370116103,2,"2018,2022",2018,2022,-8 - 16
370120103,2,"2018,2020",2018,2020,-8 - 17
370122401,2,"2020,2022",2020,2022,10 - 12
370126101,2,"2010,2018",2010,2018,2 - 77
370126102,2,"2010,2012",2010,2012,79 - 81
370130651,2,"2020,2022",2020,2022,29 - 31
370141103,2,"2010,2012",2010,2012,19 - 21
370155104,2,"2018,2020",2018,2020,-8 - 15
370161105,2,"2020,2022",2020,2022,11 - 13
370164401,2,"2020,2022",2020,2022,10 - 12
370170106,2,"2020,2022",2020,2022,10 - 12
370176104,2,"2012,2014",2012,2014,68 - 70
370176431,2,"2012,2016",2012,2016,24 - 28
370179102,2,"2010,2012",2010,2012,47 - 49
370179431,2,"2012,2014",2012,2014,80 - 82
370180551,2,"2016,2018",2016,2018,2 - 48
370183103,2,"2010,2012",2010,2012,20 - 22
370186431,2,"2012,2018",2012,2018,2 - 48
370198103,2,"2010,2012",2010,2012,18 - 20
370200105,2,"2012,2020",2012,2020,30 - 38
370202103,2,"2020,2022",2020,2022,15 - 17
370203104,2,"2018,2022",2018,2022,-8 - 18
370204651,2,"2020,2022",2020,2022,55 - 57
370205104,2,"2018,2022",2018,2022,-8 - 15
370205206,2,"2018,2022",2018,2022,-8 - 41
370208401,2,"2020,2022",2020,2022,10 - 12
370210103,2,"2010,2012",2010,2012,81 - 89
370210106,2,"2018,2022",2018,2022,-8 - 17
370216103,2,"2010,2012",2010,2012,81 - 83
370216106,2,"2020,2022",2020,2022,11 - 13
370217105,2,"2020,2022",2020,2022,17 - 19
370217106,2,"2010,2020",2010,2020,23 - 33
370218102,2,"2010,2012",2010,2012,38 - 40
370219102,2,"2012,2016",2012,2016,50 - 54
370219103,2,"2016,2020",2016,2020,33 - 36
370219106,2,"2010,2012",2010,2012,76 - 78
370221103,2,"2020,2022",2020,2022,11 - 13
370224103,2,"2020,2022",2020,2022,11 - 13
370229401,2,"2020,2022",2020,2022,10 - 12
370233101,2,"2010,2012",2010,2012,43 - 45
370233103,2,"2012,2018",2012,2018,-8 - 25
370236101,2,"2010,2012",2010,2012,76 - 78
370237103,2,"2020,2022",2020,2022,11 - 13
370242102,2,"2014,2016",2014,2016,67 - 69
370251102,2,"2010,2012",2010,2012,56 - 58
370256401,2,"2020,2022",2020,2022,10 - 12
370257103,2,"2020,2022",2020,2022,11 - 13
370260102,2,"2010,2014",2010,2014,68 - 72
370266102,2,"2012,2018",2012,2018,-8 - 33
370270104,2,"2012,2014",2012,2014,21 - 23
370271101,2,"2018,2020",2018,2020,-8 - 88
370272106,2,"2018,2022",2018,2022,-8 - 15
370281101,2,"2010,2014",2010,2014,46 - 50
370285103,2,"2018,2020",2018,2020,-8 - 17
370289102,2,"2012,2014",2012,2014,46 - 48
370290204,2,"2020,2022",2020,2022,43 - 45
370298103,2,"2020,2022",2020,2022,17 - 19
370301201,2,"2018,2020",2018,2020,-8 - 70
370305651,2,"2020,2022",2020,2022,24 - 26
370308651,2,"2020,2022",2020,2022,24 - 26
370310103,2,"2014,2016",2014,2016,24 - 26
370311103,2,"2018,2022",2018,2022,-8 - 19
370312103,2,"2012,2014",2012,2014,23 - 25
370324103,2,"2014,2016",2014,2016,17 - 20
370325103,2,"2014,2016",2014,2016,16 - 18
370335104,2,"2018,2022",2018,2022,-8 - 17
370338101,2,"2010,2012",2010,2012,47 - 49
370338103,2,"2010,2012",2010,2012,58 - 60
370347101,2,"2010,2014",2010,2014,84 - 88
370347102,2,"2010,2014",2010,2014,82 - 86
370349105,2,"2012,2016",2012,2016,23 - 28
370352102,2,"2012,2014",2012,2014,40 - 42
370354104,2,"2012,2014",2012,2014,36 - 38
370358104,2,"2018,2022",2018,2022,-8 - 20
370362102,2,"2010,2012",2010,2012,40 - 42
370384205,2,"2018,2022",2018,2022,-8 - 83
370389581,2,"2016,2018",2016,2018,4 - 52
370398103,2,"2014,2018",2014,2018,-8 - 19
370398104,2,"2018,2022",2018,2022,-8 - 16
370399103,2,"2010,2012",2010,2012,33 - 35
370399581,2,"2018,2022",2018,2022,-8 - 97
370405101,2,"2010,2012",2010,2012,77 - 79
370416104,2,"2010,2022",2010,2022,18 - 30
370427102,2,"2016,2018",2016,2018,-8 - 86
370428101,2,"2010,2012",2010,2012,41 - 43
370428103,2,"2010,2012",2010,2012,19 - 21
370429601,2,"2018,2020",2018,2020,-8 - 26
370430103,2,"2010,2014",2010,2014,18 - 22
370431103,2,"2018,2022",2018,2022,-8 - 17
370432103,2,"2018,2022",2018,2022,-8 - 21
370432432,2,"2012,2014",2012,2014,60 - 62
370435102,2,"2014,2016",2014,2016,60 - 62
370440103,2,"2014,2018",2014,2018,1 - 16
370441103,2,"2014,2022",2014,2022,18 - 26
370445101,2,"2010,2012",2010,2012,45 - 47
370446601,2,"2020,2022",2020,2022,-8 - 28
370450103,2,"2010,2018",2010,2018,1 - 24
370451101,2,"2010,2012",2010,2012,44 - 46
370458101,2,"2010,2012",2010,2012,46 - 48
370462103,2,"2018,2020",2018,2020,-8 - 18
370467601,2,"2018,2020",2018,2020,-8 - 28
370468105,2,"2018,2020",2018,2020,-8 - 19
370469104,2,"2018,2020",2018,2020,-8 - 14
370471101,2,"2010,2012",2010,2012,41 - 43
370472104,2,"2018,2020",2018,2020,-8 - 14
370473104,2,"2016,2020",2016,2020,17 - 21
370478103,2,"2018,2020",2018,2020,-8 - 19
370480601,2,"2018,2020",2018,2020,-8 - 27
370487651,2,"2020,2022",2020,2022,23 - 25
370491103,2,"2014,2016",2014,2016,16 - 18
370499531,2,"2014,2020",2014,2020,33 - 39
370518103,2,"2016,2022",2016,2022,35 - 41
370518104,2,"2018,2022",2018,2022,-8 - 16
370520103,2,"2014,2016",2014,2016,22 - 24
370528601,2,"2018,2020",2018,2020,-8 - 63
370532104,2,"2018,2022",2018,2022,-8 - 20
370535103,2,"2018,2020",2018,2020,-8 - 13
370539103,2,"2010,2012",2010,2012,25 - 27
370543103,2,"2010,2016",2010,2016,24 - 30
370545103,2,"2014,2022",2014,2022,17 - 25
370545104,2,"2018,2022",2018,2022,-8 - 20
370554105,2,"2018,2022",2018,2022,-8 - 18
370564105,2,"2018,2022",2018,2022,-8 - 17
370566103,2,"2018,2022",2018,2022,-8 - 17
370570103,2,"2018,2022",2018,2022,-8 - 21
370571102,2,"2018,2020",2018,2020,-8 - 13
370582102,2,"2012,2016",2012,2016,36 - 40
370585102,2,"2010,2012",2010,2012,32 - 34
370587105,2,"2018,2022",2018,2022,-8 - 17
370592581,2,"2016,2018",2016,2018,2 - 55
370597104,2,"2010,2014",2010,2014,19 - 23
370597105,2,"2014,2016",2014,2016,17 - 19
370603601,2,"2018,2022",2018,2022,-8 - 33
370608104,2,"2016,2022",2016,2022,25 - 30
370611104,2,"2014,2016",2014,2016,26 - 28
370612101,2,"2010,2012",2010,2012,80 - 82
370618102,2,"2014,2016",2014,2016,40 - 42
370618104,2,"2018,2020",2018,2020,-8 - 17
370627101,2,"2010,2012",2010,2012,35 - 37
370627102,2,"2010,2012",2010,2012,39 - 41
370637101,2,"2010,2014",2010,2014,39 - 43
370637102,2,"2010,2014",2010,2014,40 - 44
370644103,2,"2020,2022",2020,2022,11 - 13
370652101,2,"2010,2012",2010,2012,38 - 40
370659102,2,"2014,2016",2014,2016,49 - 51
370669103,2,"2018,2020",2018,2020,-8 - 15
370684101,2,"2010,2014",2010,2014,37 - 41
370685101,2,"2010,2014",2010,2014,70 - 74
370690103,2,"2012,2014",2012,2014,21 - 23
370691102,2,"2014,2016",2014,2016,27 - 29
370691103,2,"2014,2016",2014,2016,28 - 30
370692103,2,"2014,2018",2014,2018,1 - 16
370696101,2,"2010,2012",2010,2012,56 - 58
370696103,2,"2016,2020",2016,2020,35 - 39
370696105,2,"2018,2020",2018,2020,-8 - 15
370697102,2,"2010,2014",2010,2014,43 - 47
370697103,2,"2010,2016",2010,2016,18 - 25
370698103,2,"2012,2020",2012,2020,42 - 50
370699102,2,"2012,2014",2012,2014,74 - 76
370705101,2,"2012,2014",2012,2014,38 - 40
370705104,2,"2011,2012",2011,2012,-8 - 17
370706101,2,"2012,2014",2012,2014,74 - 76
370707103,2,"2014,2016",2014,2016,35 - 37
370707106,2,"2014,2016",2014,2016,38 - 40
370714101,2,"2010,2012",2010,2012,19 - 21
370718104,2,"2012,2014",2012,2014,24 - 26
370718431,2,"2012,2014",2012,2014,21 - 23
370718432,2,"2012,2014",2012,2014,22 - 24
370734104,2,"2012,2016",2012,2016,24 - 28
370736401,2,"2020,2022",2020,2022,10 - 12
370738103,2,"2012,2014",2012,2014,42 - 44
370739101,2,"2014,2022",2014,2022,31 - 39
370754102,2,"2012,2014",2012,2014,71 - 73
370762106,2,"2018,2022",2018,2022,-8 - 19
370764431,2,"2012,2014",2012,2014,44 - 46
370764581,2,"2016,2018",2016,2018,2 - 52
370769431,2,"2012,2014",2012,2014,79 - 81
370777101,2,"2010,2012",2010,2012,73 - 75
370788551,2,"2018,2020",2018,2020,-8 - 42
370792101,2,"2010,2012",2010,2012,80 - 82
385765431,2,"2014,2016",2014,2016,24 - 26
394317431,2,"2012,2018",2012,2018,2 - 44
403235431,2,"2012,2014",2012,2014,30 - 32
408621431,2,"2014,2020",2014,2020,34 - 40
410012431,2,"2014,2020",2014,2020,47 - 53
410017101,2,"2010,2012",2010,2012,47 - 49
410017103,2,"2010,2012",2010,2012,47 - 49
410017104,2,"2010,2012",2010,2012,20 - 22
410022101,2,"2010,2014",2010,2014,46 - 50
410022103,2,"2010,2014",2010,2014,22 - 26
410026431,2,"2012,2014",2012,2014,34 - 36
410037101,2,"2010,2012",2010,2012,52 - 54
410040103,2,"2012,2014",2012,2014,24 - 26
410040104,2,"2012,2014",2012,2014,76 - 78
410046551,2,"2018,2020",2018,2020,-8 - 68
410047581,2,"2016,2022",2016,2022,70 - 76
410048101,2,"2010,2012",2010,2012,42 - 44
410055103,2,"2018,2022",2018,2022,-8 - 17
410064103,2,"2020,2022",2020,2022,11 - 13
410065551,2,"2016,2018",2016,2018,2 - 26
410071104,2,"2011,2012",2011,2012,-8 - 19
410072102,2,"2012,2014",2012,2014,36 - 38
410082102,2,"2012,2014",2012,2014,40 - 42
410085102,2,"2012,2014",2012,2014,49 - 51
410087431,2,"2012,2014",2012,2014,22 - 24
410098582,2,"2018,2020",2018,2020,-8 - 76
410099102,2,"2012,2014",2012,2014,71 - 73
410099103,2,"2012,2014",2012,2014,41 - 43
410099104,2,"2012,2014",2012,2014,40 - 42
410100101,2,"2010,2012",2010,2012,76 - 78
410100103,2,"2010,2012",2010,2012,52 - 54
410104104,2,"2016,2022",2016,2022,18 - 23
410105101,2,"2010,2016",2010,2016,67 - 73
410105102,2,"2010,2016",2010,2016,71 - 77
410106101,2,"2010,2012",2010,2012,45 - 47
410106102,2,"2010,2012",2010,2012,52 - 54
410106103,2,"2010,2012",2010,2012,23 - 25
410107101,2,"2010,2012",2010,2012,78 - 80
410107102,2,"2010,2012",2010,2012,65 - 67
410113104,2,"2014,2016",2014,2016,17 - 19
410116202,2,"2020,2022",2020,2022,79 - 81
410117105,2,"2018,2022",2018,2022,-8 - 19
410122101,2,"2010,2012",2010,2012,58 - 60
410122102,2,"2012,2018",2012,2018,2 - 56
410125104,2,"2012,2014",2012,2014,34 - 36
410127532,2,"2014,2016",2014,2016,43 - 45
410128103,2,"2010,2012",2010,2012,24 - 26
410129103,2,"2012,2014",2012,2014,23 - 25
410129104,2,"2014,2016",2014,2016,17 - 19
410130103,2,"2012,2014",2012,2014,33 - 35
410134106,2,"2020,2022",2020,2022,10 - 12
410134402,2,"2020,2022",2020,2022,10 - 12
410136103,2,"2012,2014",2012,2014,16 - 18
410137531,2,"2014,2020",2014,2020,72 - 78
410139501,2,"2014,2016",2014,2016,23 - 25
410139502,2,"2014,2016",2014,2016,23 - 25
410143101,2,"2010,2014",2010,2014,62 - 66
410143102,2,"2014,2016",2014,2016,65 - 67
410143103,2,"2010,2016",2010,2016,34 - 40
410143104,2,"2010,2016",2010,2016,43 - 49
410143105,2,"2014,2016",2014,2016,17 - 19
410144101,2,"2012,2014",2012,2014,78 - 80
410145651,2,"2020,2022",2020,2022,28 - 30
410151106,2,"2020,2022",2020,2022,11 - 13
410151107,2,"2020,2022",2020,2022,11 - 13
410153601,2,"2018,2020",2018,2020,-8 - 32
410157105,2,"2014,2022",2014,2022,27 - 35
410157106,2,"2020,2022",2020,2022,13 - 15
410157401,2,"2020,2022",2020,2022,10 - 12
410162106,2,"2020,2022",2020,2022,11 - 13
410163103,2,"2012,2014",2012,2014,37 - 39
410163104,2,"2020,2022",2020,2022,19 - 21
410163210,2,"2020,2022",2020,2022,56 - 58
410163651,2,"2020,2022",2020,2022,55 - 57
410165103,2,"2020,2022",2020,2022,21 - 23
410166103,2,"2012,2014",2012,2014,23 - 25
410167104,2,"2014,2016",2014,2016,24 - 27
410169104,2,"2020,2022",2020,2022,16 - 18
410171105,2,"2012,2014",2012,2014,22 - 24
410171501,2,"2014,2022",2014,2022,25 - 33
410172401,2,"2020,2022",2020,2022,10 - 12
410175107,2,"2020,2022",2020,2022,11 - 13
410176103,2,"2010,2022",2010,2022,19 - 31
410178551,2,"2018,2020",2018,2020,-8 - 27
410182107,2,"2020,2022",2020,2022,11 - 13
410184107,2,"2012,2018",2012,2018,-8 - 23
410185103,2,"2018,2022",2018,2022,-8 - 16
410187105,2,"2018,2020",2018,2020,-8 - 17
410187106,2,"2020,2022",2020,2022,11 - 13
410189103,2,"2012,2016",2012,2016,16 - 20
410189431,2,"2020,2022",2020,2022,10 - 12
410190104,2,"2018,2022",2018,2022,-8 - 14
410195102,2,"2012,2014",2012,2014,53 - 55
410195106,2,"2020,2022",2020,2022,10 - 12
410200101,2,"2010,2014",2010,2014,53 - 57
410202431,2,"2012,2016",2012,2016,23 - 29
410203103,2,"2010,2012",2010,2012,74 - 76
410206106,2,"2018,2022",2018,2022,-8 - 18
410209101,2,"2014,2018",2014,2018,2 - 48
410209104,2,"2014,2018",2014,2018,2 - 26
410210401,2,"2020,2022",2020,2022,10 - 12
410211104,2,"2018,2022",2018,2022,-8 - 18
410211105,2,"2018,2022",2018,2022,-8 - 15
410216105,2,"2018,2020",2018,2020,-8 - 15
410221581,2,"2020,2022",2020,2022,73 - 75
410221582,2,"2020,2022",2020,2022,72 - 74
410223108,2,"2020,2022",2020,2022,10 - 12
410223431,2,"2014,2020",2014,2020,78 - 84
410224106,2,"2018,2020",2018,2020,-8 - 12
410227104,2,"2018,2022",2018,2022,-8 - 19
410228104,2,"2018,2022",2018,2022,-8 - 19
410229105,2,"2020,2022",2020,2022,16 - 18
410229107,2,"2012,2014",2012,2014,25 - 27
410230103,2,"2012,2014",2012,2014,82 - 84
410230431,2,"2012,2014",2012,2014,26 - 28
410231104,2,"2012,2014",2012,2014,20 - 22
410233103,2,"2014,2020",2014,2020,24 - 30
410234104,2,"2011,2014",2011,2014,-8 - 19
410235105,2,"2020,2022",2020,2022,12 - 14
410239105,2,"2018,2020",2018,2020,-8 - 18
410243103,2,"2020,2022",2020,2022,21 - 23
410243532,2,"2014,2022",2014,2022,38 - 46
410244531,2,"2014,2020",2014,2020,36 - 42
410247103,2,"2012,2014",2012,2014,25 - 27
410247104,2,"2012,2014",2012,2014,24 - 26
410247107,2,"2012,2014",2012,2014,28 - 30
410249401,2,"2020,2022",2020,2022,10 - 12
410256104,2,"2012,2014",2012,2014,21 - 23
410257101,2,"2010,2012",2010,2012,54 - 56
410257102,2,"2010,2012",2010,2012,52 - 54
410267102,2,"2014,2018",2014,2018,2 - 54
410270103,2,"2014,2018",2014,2018,2 - 69
410270104,2,"2014,2018",2014,2018,2 - 66
410281102,2,"2010,2014",2010,2014,81 - 85
410281581,2,"2016,2018",2016,2018,2 - 51
410289104,2,"2018,2020",2018,2020,-8 - 15
410290104,2,"2018,2022",2018,2022,-8 - 20
410291104,2,"2020,2022",2020,2022,10 - 12
410292102,2,"2012,2014",2012,2014,33 - 35
410293431,2,"2012,2016",2012,2016,24 - 29
410296104,2,"2010,2012",2010,2012,43 - 45
410296105,2,"2010,2012",2010,2012,19 - 21
410296106,2,"2010,2012",2010,2012,17 - 19
410297104,2,"2012,2014",2012,2014,30 - 32
410297106,2,"2012,2014",2012,2014,28 - 30
410300103,2,"2010,2012",2010,2012,20 - 22
410301101,2,"2010,2012",2010,2012,38 - 40
410301104,2,"2018,2022",2018,2022,-8 - 21
410303104,2,"2014,2016",2014,2016,16 - 18
410313103,2,"2010,2012",2010,2012,27 - 29
410313104,2,"2012,2014",2012,2014,26 - 28
410313431,2,"2012,2014",2012,2014,22 - 24
410315502,2,"2014,2018",2014,2018,2 - 24
410319101,2,"2010,2012",2010,2012,46 - 48
410319105,2,"2012,2016",2012,2016,24 - 29
410322101,2,"2010,2012",2010,2012,58 - 60
410330104,2,"2012,2014",2012,2014,22 - 24
410333103,2,"2012,2014",2012,2014,22 - 24
410335104,2,"2020,2022",2020,2022,11 - 13
410339601,2,"2018,2022",2018,2022,-8 - 69
410340102,2,"2012,2018",2012,2018,-8 - 48
410340103,2,"2012,2018",2012,2018,-8 - 23
410341104,2,"2010,2014",2010,2014,17 - 21
410342102,2,"2010,2012",2010,2012,70 - 72
410342105,2,"2010,2012",2010,2012,18 - 20
410350104,2,"2018,2022",2018,2022,-8 - 14
410353106,2,"2010,2014",2010,2014,74 - 78
410357581,2,"2016,2018",2016,2018,4 - 43
410359103,2,"2018,2020",2018,2020,-8 - 18
410359104,2,"2018,2020",2018,2020,-8 - 12
410366432,2,"2012,2014",2012,2014,41 - 43
410367431,2,"2014,2016",2014,2016,35 - 38
410373104,2,"2018,2020",2018,2020,-8 - 15
410380104,2,"2018,2022",2018,2022,-8 - 20
410380105,2,"2018,2022",2018,2022,-8 - 20
410385101,2,"2010,2014",2010,2014,26 - 30
410386102,2,"2010,2014",2010,2014,83 - 86
410398103,2,"2018,2022",2018,2022,-8 - 18
410398104,2,"2018,2022",2018,2022,-8 - 14
410404106,2,"2020,2022",2020,2022,10 - 12
410409106,2,"2020,2022",2020,2022,10 - 12
410411601,2,"2018,2020",2018,2020,-8 - 22
410413106,2,"2018,2020",2018,2020,-8 - 14
410414103,2,"2020,2022",2020,2022,13 - 15
410414104,2,"2020,2022",2020,2022,11 - 13
410417201,2,"2020,2022",2020,2022,79 - 81
410418501,2,"2014,2016",2014,2016,21 - 23
410427103,2,"2018,2022",2018,2022,-8 - 21
410427104,2,"2020,2022",2020,2022,11 - 13
410428103,2,"2012,2016",2012,2016,29 - 34
410436104,2,"2016,2020",2016,2020,17 - 21
410439501,2,"2014,2016",2014,2016,26 - 28
410440104,2,"2018,2020",2018,2020,-8 - 12
410442103,2,"2012,2014",2012,2014,26 - 28
410442104,2,"2012,2014",2012,2014,24 - 26
410445101,2,"2010,2012",2010,2012,78 - 80
410449106,2,"2020,2022",2020,2022,10 - 12
410451103,2,"2018,2022",2018,2022,-8 - 17
410451104,2,"2020,2022",2020,2022,11 - 13
410453581,2,"2016,2018",2016,2018,4 - 30
410454106,2,"2020,2022",2020,2022,11 - 13
410455105,2,"2018,2020",2018,2020,-8 - 18
410458101,2,"2010,2012",2010,2012,64 - 66
410465103,2,"2018,2020",2018,2020,-8 - 19
410470104,2,"2020,2022",2020,2022,10 - 12
410472101,2,"2010,2014",2010,2014,82 - 86
410474102,2,"2010,2022",2010,2022,29 - 41
410477101,2,"2010,2014",2010,2014,80 - 84
410479104,2,"2018,2020",2018,2020,-8 - 15
410479551,2,"2016,2018",2016,2018,2 - 17
410481103,2,"2014,2018",2014,2018,-8 - 28
410481104,2,"2014,2016",2014,2016,27 - 29
410481431,2,"2012,2014",2012,2014,72 - 74
410481432,2,"2012,2014",2012,2014,68 - 70
410487102,2,"2010,2014",2010,2014,57 - 61
410487106,2,"2018,2020",2018,2020,-8 - 15
410493104,2,"2010,2014",2010,2014,19 - 23
410495104,2,"2018,2022",2018,2022,-8 - 20
410497102,2,"2012,2022",2012,2022,19 - 29
410498104,2,"2012,2014",2012,2014,23 - 25
410501102,2,"2012,2014",2012,2014,55 - 57
410501104,2,"2016,2020",2016,2020,16 - 20
410502103,2,"2010,2014",2010,2014,72 - 76
410503581,2,"2016,2020",2016,2020,27 - 31
410504105,2,"2020,2022",2020,2022,12 - 14
410505106,2,"2020,2022",2020,2022,11 - 13
410506521,2,"2020,2022",2020,2022,10 - 12
410508551,2,"2016,2020",2016,2020,28 - 32
410511105,2,"2020,2022",2020,2022,11 - 13
410514202,2,"2020,2022",2020,2022,87 - 89
410523104,2,"2020,2022",2020,2022,11 - 13
410525103,2,"2010,2014",2010,2014,22 - 26
410527105,2,"2020,2022",2020,2022,19 - 21
410528104,2,"2016,2020",2016,2020,18 - 21
410528105,2,"2018,2020",2018,2020,-8 - 13
410531651,2,"2020,2022",2020,2022,21 - 23
410540103,2,"2012,2016",2012,2016,38 - 42
410541106,2,"2018,2020",2018,2020,-8 - 15
410541107,2,"2018,2020",2018,2020,-8 - 14
410547102,2,"2010,2012",2010,2012,40 - 42
410547103,2,"2010,2012",2010,2012,17 - 19
410552106,2,"2020,2022",2020,2022,10 - 12
410553601,2,"2018,2020",2018,2020,-8 - 73
410554106,2,"2018,2020",2018,2020,-8 - 15
410557105,2,"2020,2022",2020,2022,14 - 16
410557431,2,"2020,2022",2020,2022,10 - 12
410559105,2,"2020,2022",2020,2022,17 - 19
410563102,2,"2010,2014",2010,2014,45 - 49
410565551,2,"2018,2020",2018,2020,-8 - 33
410566104,2,"2012,2016",2012,2016,29 - 33
410566105,2,"2012,2016",2012,2016,20 - 24
410569105,2,"2020,2022",2020,2022,16 - 18
